,Week_ID,Year,Away_Team,Away_Score,Home_Team,Home_Score,Favored_Team,Vegas_Line,Away_PPG_ma,Away_FD_ma,Away_RYPG_ma,Away_PYPG_ma,Away_TO_ma,Away_PPGA_ma,Away_FDA_ma,Away_RYPGA_ma,Away_PYPGA_ma,Away_TOA_ma,Away_Win_Rate,Home_PPG_ma,Home_FD_ma,Home_RYPG_ma,Home_PYPG_ma,Home_TO_ma,Home_PPGA_ma,Home_FDA_ma,Home_RYPGA_ma,Home_PYPGA_ma,Home_TOA_ma,Home_Win_Rate,Away_Elo,Home_Elo,CF_Result,Point_Differential,Over_Under
482,482,2003,26,21,15,16,26,3.0,25.0,20.25,86.5,233.0,2.0,16.75,15.25,81.75,175.0,2.25,1.0,12.25,16.25,105.25,178.75,1.25,11.0,18.5,134.75,156.25,1.5,0.5,1746.001246169415,1385.1988809446927,0.9053964018821716,5,1
483,483,2003,9,19,3,20,3,-3.0,24.0,23.0,152.5,224.5,1.75,18.5,18.5,145.0,203.75,1.5,0.625,16.75,20.25,143.25,215.0,1.25,12.5,14.5,73.0,157.75,1.5,0.375,1605.7868976894583,1310.1302579772473,0.05537959560751915,-1,1
484,484,2003,14,10,30,27,30,-7.0,28.0,22.25,162.0,209.0,1.5,29.0,23.0,149.25,241.75,2.0,0.75,32.75,21.5,115.5,248.25,2.0,21.5,20.0,163.0,211.5,2.5,0.875,1142.9415278674546,1613.0914006933456,0.18042230606079102,-17,0
485,485,2003,20,20,4,3,4,-3.0,22.75,16.75,128.75,174.75,2.25,22.5,19.5,109.5,205.5,2.25,0.5,20.25,17.75,138.25,143.75,1.0,14.5,17.0,75.25,202.75,1.0,0.375,1700.583906356081,1496.0745306520548,0.37921181321144104,17,1
486,486,2003,24,3,25,19,25,-12.5,8.5,13.25,83.5,140.25,2.5,27.0,22.5,131.5,240.75,1.0,0.25,20.5,17.25,132.0,174.0,2.25,24.0,16.25,120.5,172.75,2.25,0.5,1368.8299762040642,1382.5051897802077,0.4873832166194916,-16,0
487,487,2003,5,35,12,0,5,3.0,32.75,17.5,159.75,185.25,2.5,20.0,16.0,104.5,201.25,3.0,0.625,13.25,15.0,100.25,175.0,3.25,24.0,20.75,137.25,206.75,0.75,0.125,1543.7100097826356,1398.1762561663218,0.7460171580314636,35,1
488,488,2003,29,24,10,27,10,-4.0,15.75,17.25,136.5,143.0,2.75,20.5,17.5,168.75,124.5,1.75,0.25,20.25,18.0,97.75,188.75,1.5,14.25,16.5,130.25,185.25,1.25,0.625,1289.8799309998294,1201.898122581014,0.5126267671585083,-3,1
489,489,2003,22,14,0,20,0,-7.5,15.0,17.25,93.25,186.0,1.75,24.25,20.25,113.25,267.5,2.25,0.375,17.5,16.0,92.0,185.25,2.0,21.5,20.75,146.0,178.75,1.75,0.5,1010.9478732292184,1485.7949751690342,0.1455140858888626,-6,1
490,490,2003,19,27,11,24,19,5.5,27.5,21.25,101.75,240.75,2.0,27.5,17.25,81.75,214.0,1.25,0.75,10.0,10.5,89.75,69.25,1.5,19.75,23.0,141.5,234.25,1.0,0.375,1797.5520753760134,1043.9030106144066,0.7938936352729797,3,0
491,491,2003,16,24,28,40,28,-6.5,21.5,18.5,124.0,249.5,2.25,26.75,21.75,138.75,215.25,1.0,0.25,15.0,17.75,105.25,190.25,1.0,10.75,15.25,125.0,165.5,2.25,0.375,1223.8573426769995,1522.8175666937227,0.32330602407455444,-16,0
492,492,2003,27,10,21,28,21,-15.5,15.25,16.25,110.5,160.0,2.25,32.0,24.5,142.5,265.25,2.25,0.25,26.0,21.25,120.25,258.0,2.0,28.0,18.5,119.0,236.25,1.5,0.375,994.9732347646203,1544.5654207944392,0.23153746128082275,-18,0
493,493,2003,31,31,13,28,13,-7.0,26.0,21.0,145.5,218.0,2.25,29.75,18.5,161.0,155.0,1.75,0.5,32.0,20.5,160.0,223.75,0.75,18.25,20.25,165.5,190.75,2.0,1.0,1678.1400477117263,1967.5003023315896,0.20480860769748688,3,1
494,494,2003,1,31,23,17,23,-6.5,25.0,23.0,207.0,187.25,0.5,18.5,17.75,97.75,201.75,1.0,0.5,29.5,23.75,123.75,251.5,1.25,21.5,18.0,96.0,151.75,2.5,0.75,1797.3633311528658,1835.283361979401,0.7479060292243958,14,1
495,495,2003,2,41,8,7,2,5.5,26.5,17.5,118.75,223.0,2.5,18.5,16.5,74.75,214.5,2.75,0.625,14.75,14.0,121.75,145.0,1.5,22.0,19.25,154.25,193.0,1.5,0.25,1863.9323460784074,1567.6106685357008,0.7668094635009766,34,1
496,496,2003,4,0,26,31,26,-9.5,17.5,16.5,129.0,140.25,1.75,15.25,14.5,82.5,156.25,1.25,0.25,24.5,16.25,87.75,181.5,1.5,15.75,18.0,86.75,208.0,3.0,1.0,1455.642016282528,1773.3591748932533,0.11864934116601944,-31,0
497,497,2003,21,24,31,17,31,-2.5,22.75,21.0,127.0,229.75,2.25,19.5,17.75,101.25,222.25,1.25,0.5,31.25,23.25,178.0,241.0,2.25,31.75,18.5,122.25,172.25,1.75,0.5,1589.7725811415667,1683.216086888764,0.7266772389411926,7,1
498,498,2003,13,31,29,7,13,9.0,30.75,19.5,131.75,213.25,1.5,21.0,19.0,166.5,176.75,1.5,0.875,16.0,15.75,115.25,166.5,2.25,21.25,19.75,180.5,140.75,1.5,0.25,1962.424263154552,1279.0200598961771,0.8438304662704468,24,1
499,499,2003,10,3,17,31,17,-7.5,22.25,19.5,119.0,220.5,2.0,17.75,15.75,91.25,204.5,1.25,0.625,30.0,25.0,127.75,279.5,1.5,32.75,23.0,197.25,223.0,1.5,0.625,1212.7579936846662,1826.386694213821,0.21037741005420685,-28,0
500,500,2003,12,22,14,14,14,-8.5,11.75,13.75,97.25,155.0,3.0,29.5,22.5,179.0,212.75,1.0,0.125,22.0,17.5,134.25,197.25,2.0,29.0,24.5,155.5,247.0,2.25,0.625,1351.2547592143435,1098.294022448508,0.2548935115337372,8,1
501,501,2003,25,7,9,13,25,1.0,19.25,16.5,141.75,166.0,2.0,19.75,15.0,115.25,170.25,1.75,0.625,23.75,21.25,118.0,230.0,1.25,15.25,18.5,155.5,174.75,2.0,0.5,1411.7700023515404,1603.3171503206836,0.2441967874765396,-6,0
502,502,2003,30,20,22,30,30,12.0,32.0,20.75,122.0,230.75,1.0,17.25,19.75,146.25,210.25,2.75,0.875,15.0,15.25,88.0,157.5,1.0,23.25,21.25,114.0,286.0,2.25,0.375,1657.7389061122922,980.8920388806616,0.6669608354568481,-10,0
503,503,2003,23,20,11,17,23,9.0,29.5,21.25,109.75,229.75,1.0,25.75,20.5,125.25,181.75,2.5,0.625,11.0,11.25,90.25,108.0,1.75,20.75,21.0,155.0,215.25,0.5,0.375,1810.7234934903704,1023.517813260482,0.9094941020011902,3,0
504,504,2003,6,13,19,33,19,-4.0,17.0,20.25,109.75,233.5,1.5,14.25,15.0,109.5,146.75,1.25,0.375,24.75,21.5,111.25,257.0,2.0,25.75,16.75,98.25,208.5,1.5,0.75,1844.2475991676895,1817.937272729938,0.27119654417037964,-20,0
505,505,2003,3,14,7,21,7,-2.5,19.25,20.75,164.5,204.75,1.25,14.0,15.25,73.0,174.75,1.5,0.5,17.5,17.0,141.5,119.5,1.5,24.25,20.5,124.25,218.75,2.5,0.375,1312.600005346022,1338.307386726363,0.4395095109939575,-7,0
506,506,2003,15,21,20,23,20,-3.5,13.0,17.5,117.25,176.5,2.25,13.75,16.75,128.5,147.75,1.25,0.5,21.75,15.5,125.75,140.75,2.0,17.5,17.0,95.5,194.5,2.75,0.5,1357.8409522208544,1741.0164207256078,0.5824245810508728,-2,1
507,507,2003,18,17,27,18,18,7.5,26.5,24.0,195.75,252.25,1.25,22.0,17.5,97.25,206.5,2.0,0.375,11.0,16.75,88.75,167.0,2.0,31.5,23.75,153.25,235.75,2.0,0.125,1472.0086289201586,949.7660744174929,0.3051356375217438,-1,0
508,508,2003,0,37,24,24,0,4.5,17.5,17.75,104.25,208.0,2.0,19.0,18.0,143.0,128.5,1.75,0.5,6.0,12.75,77.25,146.75,1.5,27.0,21.25,134.25,230.0,0.25,0.125,1515.850809517591,1339.5651636327316,0.5398434400558472,13,1
509,509,2003,8,14,16,21,16,-6.0,10.5,13.5,106.25,140.25,2.25,25.5,19.5,157.75,230.5,1.5,0.25,20.75,19.5,123.5,254.75,3.0,28.25,18.75,131.5,196.75,0.75,0.25,1514.5770232504801,1181.5420549699622,0.14055463671684265,-7,0
510,510,2003,1,3,2,31,2,-10.0,30.25,25.0,213.75,205.5,0.75,18.0,15.75,83.0,208.0,1.0,0.625,31.75,18.75,97.0,287.0,1.75,17.75,17.75,82.5,233.25,3.25,0.75,1821.9231996418964,1916.965991363628,0.3944006562232971,-28,0
511,511,2003,28,10,5,13,5,-6.0,21.75,20.25,123.25,215.5,1.0,15.25,15.75,131.5,169.25,1.75,0.5,30.5,17.0,191.25,137.0,2.25,9.75,13.5,90.75,161.25,3.25,0.625,1565.13285440076,1590.6315067346138,0.5045363903045654,-3,1
512,512,2004,23,24,26,27,26,-3.0,26.0,21.5,137.0,214.5,1.0,20.5,17.75,136.0,151.5,2.0,0.625,22.75,17.5,106.5,172.5,1.0,7.25,15.5,82.75,183.5,3.5,1.0,1830.9254351401464,1825.546369884627,0.5484765768051147,-3,0
513,513,2004,19,17,20,7,19,3.0,28.75,21.75,118.25,249.25,1.75,23.0,16.0,96.25,199.0,2.0,0.75,17.5,15.0,114.5,160.0,2.0,17.5,16.5,96.25,176.5,1.5,0.625,1846.4220182144193,1757.8723979051206,0.5869876146316528,10,1
514,514,2004,8,21,28,24,28,-3.5,12.0,12.75,111.5,104.75,1.75,25.25,19.5,175.25,225.5,1.25,0.25,19.25,16.75,116.0,180.25,1.75,12.5,14.75,135.25,140.5,2.25,0.5,1508.2949909915808,1550.4247888012594,0.2970353364944458,-3,1
515,515,2004,3,13,4,10,4,-3.0,18.5,20.75,170.0,189.5,1.25,16.75,16.5,95.25,183.25,1.5,0.5,11.5,14.75,111.75,120.75,2.75,21.25,18.5,109.25,154.25,1.25,0.25,1290.5276943893414,1403.4548212911543,0.3476633131504059,3,1
516,516,2004,27,10,30,17,30,-11.0,14.75,18.25,93.25,168.0,1.5,28.75,22.5,152.25,216.75,2.25,0.125,25.0,18.75,97.0,205.25,1.5,20.5,18.75,127.0,198.75,2.5,0.875,950.6230532811953,1656.3595177227553,0.32490620017051697,-7,1
517,517,2004,16,27,11,20,11,-4.5,20.0,20.25,149.5,220.5,2.25,24.75,15.25,118.25,161.5,0.5,0.375,11.0,9.5,81.25,109.0,1.75,22.5,23.75,189.5,224.5,0.75,0.25,1187.8240872288616,1003.3158716107058,0.8895477652549744,7,1
518,518,2004,22,20,10,16,10,-1.5,17.0,16.25,92.5,172.0,1.25,24.75,20.0,111.25,257.25,1.75,0.375,16.0,17.25,101.5,192.75,2.25,24.75,19.25,101.5,215.5,0.75,0.5,982.2714272701985,1161.5954765753204,0.3710138499736786,4,1
519,519,2004,21,21,9,7,21,2.5,20.25,20.75,110.0,229.5,2.75,22.0,18.5,104.25,238.25,0.75,0.5,21.0,18.75,85.25,258.0,1.25,12.0,18.75,136.5,183.75,2.0,0.625,1605.7854928006943,1630.1949536382213,0.8990728855133057,14,1
520,520,2004,6,10,29,16,29,-2.5,17.75,20.25,112.75,243.75,2.25,18.25,14.75,103.75,148.75,1.25,0.375,12.75,14.75,94.75,154.0,2.0,23.0,20.0,154.0,172.75,1.5,0.25,1815.7628536832083,1230.843446358997,0.774171769618988,-6,0
521,521,2004,14,24,15,31,15,-5.5,19.5,18.25,134.75,169.75,2.25,29.5,23.5,200.25,201.0,1.75,0.625,12.25,17.5,116.5,168.5,1.75,15.25,17.0,127.75,161.0,1.0,0.5,1066.3324847466008,1340.9849750413416,0.17229612171649933,-7,0
522,522,2004,5,3,12,20,5,3.5,22.75,16.75,194.0,133.5,2.25,10.75,13.25,78.25,161.25,3.5,0.625,15.5,15.75,151.5,142.0,2.25,24.5,21.25,168.5,175.25,1.0,0.25,1605.3395723341143,1383.2162969162507,0.7460171580314636,-17,0
523,523,2004,25,17,18,35,18,-6.5,15.75,16.5,140.25,167.0,1.5,13.0,12.75,98.25,168.75,1.5,0.5,26.5,22.75,186.0,231.25,1.0,14.5,16.0,78.0,181.5,2.0,0.375,1384.8921990340027,1471.1516500564562,0.38640356063842773,-18,0
524,524,2004,7,21,31,19,7,3.0,19.5,18.25,165.75,120.5,1.5,23.5,21.5,129.75,234.25,2.5,0.5,34.0,24.25,166.25,259.25,1.5,26.75,21.0,115.25,207.25,2.0,0.5,1360.3796976830436,1667.2031752296364,0.8094407320022583,2,0
525,525,2004,24,17,13,31,13,-9.5,10.25,13.75,90.25,122.0,2.5,30.25,19.25,124.0,202.25,0.75,0.0,32.25,21.25,121.5,235.75,1.0,18.75,18.25,152.25,172.0,1.75,0.875,1303.700048266509,2010.600876691732,0.30512192845344543,-14,0
526,526,2004,17,24,1,34,1,-3.0,30.75,25.0,101.0,293.0,1.25,27.5,22.75,178.5,209.5,1.25,0.625,25.5,23.25,194.0,207.5,1.25,23.75,16.75,118.5,198.5,0.5,0.625,1877.549211323167,1781.0286231604446,0.5675716400146484,-10,0
527,527,2004,2,24,0,14,0,-3.0,36.0,18.25,149.5,246.0,0.75,13.0,16.75,87.5,215.75,3.75,0.75,22.75,16.75,97.75,193.25,2.25,18.75,17.25,131.0,113.5,2.5,0.625,1957.8605678450801,1551.7159248838136,0.646365761756897,10,1
528,528,2004,0,28,17,17,17,-7.0,22.75,17.75,84.75,223.5,2.0,19.75,16.75,113.0,106.25,2.0,0.5,30.0,21.75,127.0,235.5,1.5,24.75,22.25,159.0,205.25,2.0,0.5,1492.3600320499365,1667.6415903021602,0.5079621076583862,11,1
529,529,2004,28,13,5,30,5,-4.0,18.5,15.75,109.5,146.25,1.5,16.0,17.0,120.0,205.0,2.5,0.5,15.75,15.5,160.25,142.5,2.25,12.5,12.0,74.5,160.5,2.25,0.625,1539.7753752223568,1531.6415517393227,0.5045363903045654,-17,0
530,530,2004,23,31,19,17,23,1.5,24.75,23.25,158.5,219.5,1.75,20.5,17.5,133.25,173.0,1.5,0.625,26.25,19.75,140.5,206.0,1.0,17.5,14.25,83.5,192.5,2.75,0.75,1651.690249162003,1699.6962284514873,0.9255731105804443,14,1
531,531,2004,1,6,3,7,1,3.0,22.75,22.75,174.5,203.25,2.0,23.0,13.5,144.5,141.0,0.75,0.75,15.0,18.5,138.75,179.5,1.75,19.25,18.75,101.5,206.5,1.25,0.5,1661.6473269396454,1407.1998184653526,0.40767818689346313,-1,0
532,532,2004,10,21,2,10,2,-9.0,14.75,18.5,122.5,188.5,2.0,21.25,18.25,96.5,209.25,0.75,0.5,33.5,19.5,163.25,225.25,0.5,11.25,17.75,86.0,223.5,3.0,0.875,1318.2558398973983,1762.4282143145103,0.43996939063072205,11,1
533,533,2004,31,27,9,30,9,-7.5,26.25,22.0,131.5,259.75,1.75,28.5,20.0,124.25,202.5,1.75,0.375,21.0,17.75,81.25,259.25,1.25,13.75,20.0,152.0,193.5,2.25,0.5,1576.6921466187682,1538.8221032268139,0.3057030439376831,-3,1
534,534,2004,30,17,7,34,7,-2.0,22.75,21.0,111.5,220.75,2.0,18.0,17.75,112.25,201.25,1.5,0.875,19.75,15.75,133.5,114.5,1.25,24.75,23.5,130.5,265.5,2.25,0.5,1609.864028891954,1437.0992898375716,0.4311045706272125,-17,0
535,535,2004,11,16,22,28,22,-3.0,16.0,12.75,91.25,152.0,2.0,22.5,22.25,168.0,229.5,0.75,0.25,20.25,16.0,94.75,166.25,1.5,25.25,20.25,110.5,249.75,2.25,0.375,1226.5222465719191,1253.6776120253612,0.2844462990760803,-12,0
536,536,2004,29,14,24,20,29,3.0,11.75,13.0,98.75,150.75,2.25,23.75,18.75,131.5,182.5,1.25,0.25,12.75,14.75,102.75,157.75,2.0,33.0,19.5,121.75,246.0,0.75,0.0,1372.4519862546395,1360.5810955586576,0.365933358669281,-6,0
537,537,2004,26,23,27,12,26,8.0,26.5,19.75,107.5,215.0,1.25,13.25,20.75,116.25,228.0,3.5,1.0,13.75,17.25,104.25,169.5,1.0,20.5,21.75,138.25,218.75,2.75,0.125,1676.5456533503836,1193.6272566100213,0.9820870161056519,11,1
538,538,2004,21,10,6,6,21,3.0,23.75,22.75,138.25,240.5,2.5,15.25,16.0,74.5,222.0,1.5,0.625,16.75,18.75,93.5,226.75,2.5,20.5,14.0,122.75,129.5,0.75,0.375,1579.168119992644,1650.851163766463,0.8311157822608948,4,1
539,539,2004,12,12,25,19,25,-4.5,15.5,13.75,132.25,146.5,1.25,18.75,20.75,161.0,164.25,1.5,0.375,17.5,20.0,120.5,236.25,1.5,12.75,13.5,88.5,181.5,1.5,0.375,1462.63638288586,1410.001283996385,0.17284469306468964,-7,0
540,540,2004,4,10,8,13,8,-3.5,9.75,14.0,84.75,144.25,2.75,23.0,18.5,108.0,158.0,1.5,0.25,15.5,15.0,96.25,169.25,2.0,24.5,18.5,168.75,191.5,1.0,0.25,1439.7914393748952,1489.5845146740633,0.16665515303611755,-3,1
541,541,2004,15,34,16,28,15,3.0,18.5,20.0,149.25,191.5,1.75,17.0,17.0,105.25,207.25,1.0,0.5,23.25,20.25,147.25,210.0,1.75,28.0,16.75,128.75,166.0,1.5,0.375,1447.4221929676373,1369.0477328478646,0.31883978843688965,6,1
542,542,2004,20,13,14,16,14,-5.5,19.25,16.75,113.75,193.0,2.0,18.75,17.0,122.25,154.25,1.5,0.625,22.25,19.25,138.0,187.25,1.5,29.5,24.25,199.25,223.25,1.25,0.5,1602.4509796082825,1256.236536926334,0.14383618533611298,-3,1
543,543,2004,18,16,13,27,13,-3.0,26.75,23.0,171.75,233.0,1.0,17.0,19.5,81.75,219.0,1.75,0.5,31.0,21.5,113.0,257.0,1.0,20.5,19.75,157.25,214.0,1.5,0.875,1518.0206405488445,1796.569366920463,0.2028684914112091,-11,0
544,544,2004,10,22,18,27,18,-12.0,16.75,19.25,146.25,183.5,2.5,21.25,18.5,90.0,218.5,1.25,0.625,28.25,23.75,146.75,262.25,1.25,20.5,20.5,82.75,239.25,2.0,0.5,1322.7372369732725,1481.2966442261113,0.5949570536613464,-5,1
545,545,2004,11,24,17,21,17,-7.5,19.25,17.0,103.0,210.0,2.75,25.5,20.75,151.25,213.25,1.0,0.125,23.0,19.0,117.0,185.5,2.0,27.5,22.5,170.5,199.75,2.0,0.5,1199.209209970042,1653.2139818747135,0.2053879052400589,3,1
546,546,2004,9,28,30,25,30,-6.0,17.25,15.5,59.75,246.25,1.25,18.75,21.5,169.25,208.5,2.5,0.5,20.25,19.25,97.5,225.75,2.25,21.0,17.75,139.0,187.0,1.25,0.75,1551.3964089284386,1592.9245328816683,0.424562931060791,3,1
547,547,2004,5,23,14,9,5,1.5,20.25,15.75,166.0,121.75,1.5,10.75,12.25,78.0,168.25,3.0,0.75,16.0,16.5,105.25,174.25,1.75,23.25,19.25,162.75,190.75,1.25,0.5,1559.9734758094255,1260.1831391780318,0.44147300720214844,14,1
548,548,2004,12,10,24,27,24,-3.0,13.5,13.75,140.75,119.75,1.75,17.75,18.75,151.25,180.0,2.25,0.25,16.0,14.5,90.5,179.0,1.75,25.25,18.0,115.75,222.5,2.25,0.125,1444.535287102486,1379.477555863058,0.34566164016723633,-17,0
549,549,2004,3,15,19,12,19,-6.0,13.5,16.25,137.5,136.25,1.25,14.0,19.25,107.0,216.0,1.25,0.625,23.5,20.25,157.25,199.25,1.25,18.75,17.75,93.5,215.5,2.75,0.625,1410.1429374681677,1675.81271055943,0.5724174976348877,3,1
550,550,2004,13,30,22,13,13,4.5,29.25,20.5,100.75,248.25,1.0,17.75,20.5,132.5,241.75,1.5,0.875,23.0,15.0,84.0,160.0,1.25,18.0,19.25,101.25,225.25,3.0,0.5,1833.2933632431962,1280.9906486272384,0.7502060532569885,17,1
551,551,2004,27,3,7,6,7,-11.0,12.5,15.0,74.0,162.25,1.0,21.25,23.5,164.5,212.75,3.0,0.125,26.5,18.25,162.75,150.75,0.75,19.5,20.25,93.5,256.25,2.25,0.625,1155.255424543429,1454.0387858478573,0.12588566541671753,-3,1
552,552,2004,16,13,1,23,1,-9.5,25.0,19.75,153.0,180.0,1.75,27.0,18.0,138.5,161.0,1.25,0.375,18.5,20.75,159.75,202.75,2.0,19.75,12.5,135.75,125.0,0.5,0.625,1346.0898896032636,1658.7042079368302,0.3750621974468231,-10,0
553,553,2004,2,31,23,45,23,-6.0,26.5,21.0,180.5,218.75,1.0,11.25,16.5,109.5,170.75,2.5,0.75,23.0,23.25,146.25,208.75,1.5,23.0,20.75,140.25,224.75,1.5,0.625,1757.9468172386362,1675.5737670540605,0.027704954147338867,-14,0
554,554,2004,31,0,21,34,21,-10.0,23.5,19.75,133.75,224.5,1.75,25.75,18.5,79.5,224.5,2.0,0.25,20.75,19.5,119.0,213.75,2.5,10.0,15.0,76.0,209.25,2.0,0.625,1564.1178409171434,1592.4200184024974,0.2324453890323639,-34,0
555,555,2004,6,20,8,30,8,-3.0,14.25,17.0,76.25,212.25,3.25,22.25,14.5,121.0,150.0,1.0,0.375,13.75,14.25,94.75,172.75,2.0,24.0,18.5,148.25,193.0,0.5,0.25,1637.5992653566097,1505.0702560116267,0.4131515622138977,-10,0
556,556,2004,28,13,20,3,20,-2.5,21.75,15.75,109.25,166.25,2.25,22.0,17.0,119.25,190.75,2.25,0.5,15.75,14.0,75.75,188.0,2.25,14.25,14.25,110.75,118.0,1.5,0.5,1511.443451152254,1598.5043773565849,0.8827576637268066,10,1
557,557,2004,25,21,29,18,29,-1.5,15.5,21.0,96.5,289.0,2.25,15.75,14.5,96.0,184.25,0.75,0.5,15.25,16.0,99.25,190.5,2.5,22.0,18.5,91.5,210.25,1.25,0.25,1428.1023797797588,1353.5555259502391,0.6545569896697998,3,1
558,558,2004,14,17,28,28,28,-4.0,15.75,19.5,107.75,199.75,2.0,22.25,17.0,190.5,165.25,1.5,0.375,15.0,14.25,102.25,166.5,2.5,16.75,15.0,103.25,163.0,2.5,0.5,1219.7213789562247,1530.2819024622186,0.30268093943595886,-11,0
559,559,2004,26,31,4,17,26,5.5,25.5,21.25,129.5,213.75,1.75,13.0,20.0,110.75,186.75,3.5,1.0,5.75,14.25,79.25,150.25,2.75,19.25,15.75,104.75,142.25,1.25,0.25,1714.917485416976,1424.3056980373317,0.9268210530281067,14,1
560,560,2004,8,17,11,30,8,2.0,19.5,15.5,112.0,180.75,1.75,18.75,17.5,132.25,169.25,0.75,0.375,19.25,18.0,99.25,206.25,2.25,24.0,21.75,147.75,195.75,1.0,0.25,1521.299349794132,1201.5944930979833,0.04904530569911003,-13,0
561,561,2004,24,14,2,7,2,-7.0,22.0,18.25,106.0,207.75,1.75,23.0,18.5,120.75,207.25,3.0,0.25,24.0,21.25,160.0,217.0,1.5,20.75,18.5,98.5,220.5,1.75,0.625,1403.7491517109145,1736.3609144670997,0.7548168301582336,7,1
562,562,2004,29,13,12,17,29,2.5,13.75,17.5,111.75,202.5,2.5,20.5,15.75,56.25,210.0,0.75,0.25,16.0,14.75,152.25,126.75,1.5,15.75,20.5,111.25,227.75,2.0,0.25,1337.313293692765,1420.2636912546295,0.35953766107559204,-4,0
563,563,2004,23,24,3,17,23,4.0,30.0,27.0,149.5,273.0,1.5,23.0,20.25,102.0,261.5,1.75,0.625,12.25,14.5,110.75,132.75,0.75,12.25,17.5,121.5,176.25,1.25,0.75,1697.159669825597,1415.7589169519465,0.6613156199455261,7,1
564,564,2004,13,19,10,9,13,8.5,29.75,20.75,93.5,282.75,0.5,13.25,18.75,101.0,233.75,1.5,0.875,15.5,19.0,135.0,183.75,2.25,22.0,20.75,102.25,245.5,1.75,0.5,1877.6545570269086,1298.8856903815497,0.945343017578125,10,1
565,565,2004,9,10,27,34,9,3.5,19.5,17.25,81.0,253.0,1.0,20.0,22.25,128.0,257.0,2.25,0.625,10.75,14.0,69.5,152.0,1.75,15.75,21.5,173.0,190.0,3.0,0.125,1563.8451834408913,1134.5522430835044,0.3641643822193146,-24,0
566,566,2004,7,27,0,10,0,-3.5,20.5,18.0,174.25,143.25,1.5,13.25,17.25,85.25,214.5,2.25,0.75,24.75,19.25,113.75,209.5,2.0,19.75,15.25,97.5,112.75,2.0,0.5,1474.7419673077818,1506.7876404773833,0.5250187516212463,17,1
567,567,2004,19,17,16,38,19,3.0,19.75,18.25,141.5,164.75,1.25,16.5,18.0,104.75,186.0,2.0,0.5,22.25,18.5,145.25,155.25,1.25,22.75,17.25,102.5,193.75,1.5,0.375,1670.196731075651,1310.0575748392798,0.06082222983241081,-21,0
568,568,2004,1,16,6,13,1,3.0,16.5,18.75,112.25,216.0,2.0,18.75,13.75,145.25,123.25,0.75,0.75,12.25,15.5,75.75,200.0,2.5,22.25,16.25,127.25,176.75,1.25,0.25,1694.736522700814,1621.3701715741045,0.9350606799125671,3,0
569,569,2004,15,17,20,9,15,5.5,25.5,21.75,136.0,220.0,1.5,24.0,18.25,109.5,227.0,2.0,0.625,11.5,14.5,55.75,208.0,2.75,16.75,15.25,130.75,132.25,0.75,0.375,1470.3800362122383,1579.6659260466204,0.5824245810508728,8,1
570,570,2004,30,24,31,14,30,4.0,19.75,19.75,81.25,250.0,2.25,25.5,21.0,150.75,219.25,0.5,0.625,15.75,16.5,95.0,203.5,2.5,27.25,20.0,86.75,237.5,1.25,0.25,1580.4757583692156,1526.16283232157,0.5654709935188293,10,1
571,571,2004,17,27,5,24,5,-6.0,23.25,20.0,132.75,179.0,1.25,22.25,20.25,133.75,193.25,2.0,0.375,17.25,14.75,160.5,132.5,1.75,13.0,15.25,85.75,207.25,3.0,0.75,1650.828698746772,1600.4352360312325,0.5537394881248474,3,1
572,572,2004,8,14,23,35,23,-8.5,20.25,17.75,114.5,236.75,2.75,21.0,17.5,106.0,207.75,1.0,0.375,31.0,26.0,127.0,275.25,1.25,23.0,23.5,101.5,313.0,1.75,0.75,1512.8383773058863,1727.9399999270047,0.06893724203109741,-21,0
573,573,2004,18,34,11,28,18,3.5,23.75,23.0,114.25,288.25,1.5,21.0,21.25,93.0,243.0,1.25,0.5,22.5,20.5,114.0,237.0,2.25,23.25,19.5,133.75,199.0,1.75,0.25,1505.1481908178341,1210.055465586229,0.9678372144699097,6,1
574,574,2004,12,23,28,34,28,-4.5,14.75,13.5,110.25,144.0,1.75,15.5,18.5,100.75,236.75,2.25,0.375,19.5,17.75,129.5,169.0,1.75,17.75,17.0,105.5,164.25,2.75,0.625,1439.4074180590114,1567.5892906227018,0.06737389415502548,-11,0
575,575,2004,20,10,26,24,26,-11.0,8.0,12.75,59.75,178.0,3.5,15.75,14.5,134.75,115.75,1.0,0.25,28.0,23.25,121.0,253.75,1.75,13.25,19.0,114.25,187.25,2.75,1.0,1563.587060435724,1755.1980549636344,0.3409895598888397,-14,0
576,576,2004,6,20,9,17,9,-3.0,12.25,14.5,81.0,193.5,1.75,18.0,16.0,127.0,153.25,1.0,0.25,18.75,17.5,76.75,254.25,1.5,26.75,21.75,159.5,230.75,1.75,0.5,1605.1630833479226,1557.6142198703008,0.5949225425720215,3,1
577,577,2004,24,26,25,10,25,-3.5,19.5,20.0,148.25,222.5,0.75,15.5,18.5,113.5,227.0,3.25,0.375,16.0,20.5,83.0,292.75,2.25,19.5,17.25,106.0,217.0,0.75,0.5,1410.0431116649088,1444.344612037233,0.4873832166194916,16,1
578,578,2004,22,17,7,10,7,-6.5,22.75,16.75,90.0,191.5,1.25,20.5,18.5,85.0,246.0,2.75,0.5,22.0,17.75,174.0,135.75,1.25,12.25,16.75,62.75,247.0,2.75,0.875,1236.629454843526,1501.375234687138,0.7997350692749023,7,1
